chekin_id,gym_id,user_id,timestamp,equipment,duration_min
C11994,G2,U281,2025-09-28 12:14:02,Chest press,35
C11995,G4,U280,2025-09-25 08:12:33,Lat Pulldown,46
C11996,G4,U469,2025-10-14 16:43:14,Lat Pulldown,49
C11997,G5,U484,2025-10-20 09:34:29,Bench Press,46
C11998,G7,U122,2025-10-06 14:41:46,Chest press,30
C11999,G9,U231,2025-09-26 00:05:41,Elliptical,34
C12000,G2,U77,2025-10-07 18:15:11,Chest press,90
C12001,G2,U221,2025-09-24 03:48:16,Lat Pulldown,68
C12002,G1,U183,2025-09-24 17:30:32,Leg Press,103
C12003,G6,U191,2025-10-16 07:38:06,Rowing Machine,29
C12004,G9,U216,2025-10-07 23:42:53,Treadmill,37
C12005,G6,U439,2025-09-26 11:25:58,Squat Rack,26
C12006,G4,U440,2025-10-06 05:47:58,Rowing Machine,18
C12007,G7,U50,2025-10-11 01:53:15,Elliptical,22
C12008,G5,U114,2025-09-25 02:19:54,Treadmill,91
C12009,G5,U158,2025-10-21 14:35:07,Weight bench,116
C12010,G6,U412,2025-10-05 06:22:51,Leg Press,32
C12011,G7,U56,2025-10-08 02:10:14,Stationary Bike,43
C12012,G2,U122,2025-10-01 11:19:04,Leg Press,54
C12013,G6,U438,2025-10-02 08:40:01,Chest press,115
C12014,G3,U29,2025-09-30 03:05:33,Treadmill,50
C12015,G3,U219,2025-09-28 23:13:25,Ab Machine,29
C12016,G3,U122,2025-10-07 10:01:28,Bench Press,73
C12017,G4,U137,2025-09-25 03:19:23,Shoulder press,113
C12018,G8,U131,2025-10-20 16:53:58,Bench Press,36
C12019,G4,U492,2025-10-03 09:00:24,Treadmill,40
C12020,G9,U493,2025-10-10 07:23:12,Shoulder press,99
C12021,G1,U270,2025-09-29 13:03:30,Rowing Machine,31
C12022,G6,U259,2025-09-29 16:37:12,Rowing Machine,50
C12023,G8,U168,2025-10-22 01:33:02,Rowing Machine,62
C12024,G7,U240,2025-10-09 18:09:56,Bench Press,113
C12025,G3,U297,2025-09-24 12:33:11,Ab Machine,77
C12026,G7,U276,2025-09-28 13:26:44,Chest press,74
C12027,G8,U284,2025-10-02 14:51:43,Squat Rack,57
C12028,G8,U88,2025-10-13 21:37:03,Stationary Bike,58
C12029,G8,U51,2025-10-09 05:31:49,Shoulder press,115
C12030,G2,U391,2025-10-12 13:03:55,Leg Press,50
C12031,G2,U445,2025-10-01 10:35:05,Ab Machine,111
C12032,G7,U276,2025-10-02 03:20:33,Weight bench,76
C12033,G3,U456,2025-10-04 03:38:52,Stationary Bike,33
C12034,G7,U402,2025-09-27 15:58:29,Leg Press,19
C12035,G5,U320,2025-10-03 10:30:06,Stationary Bike,51
C12036,G2,U215,2025-09-29 08:05:05,Squat Rack,101
C12037,G6,U485,2025-10-10 08:11:04,Chest press,89
C12038,G8,U420,2025-10-18 17:26:50,Chest press,55
C12039,G2,U8,2025-10-08 18:56:45,Bench Press,31
C12040,G5,U355,2025-10-11 17:32:30,Lat Pulldown,84
C12041,G2,U269,2025-10-07 03:03:21,Ab Machine,86
C12042,G4,U102,2025-10-21 13:19:55,Treadmill,102
C12043,G8,U208,2025-10-05 04:30:11,Lat Pulldown,63
C12044,G7,U291,2025-10-07 19:25:00,Stationary Bike,60
C12045,G8,U364,2025-09-24 09:15:51,Bench Press,53
C12046,G1,U136,2025-09-29 07:07:46,Shoulder press,25
C12047,G4,U339,2025-10-05 06:17:54,Elliptical,33
C12048,G6,U243,2025-10-06 03:17:14,Bench Press,22
C12049,G2,U342,2025-09-25 18:44:21,Bench Press,34
C12050,G8,U64,2025-10-12 09:06:25,Lat Pulldown,119
C12051,G3,U290,2025-10-08 09:40:42,Bench Press,47
C12052,G3,U400,2025-10-04 11:20:20,Leg Press,16
C12053,G6,U319,2025-10-18 01:27:34,Lat Pulldown,18
C12054,G1,U393,2025-09-30 14:33:39,Shoulder press,81
C12055,G9,U244,2025-09-23 06:41:52,Bench Press,97
C12056,G7,U97,2025-10-15 09:37:44,Weight bench,115
C12057,G7,U89,2025-10-08 14:31:14,Ab Machine,60
C12058,G7,U164,2025-10-18 15:11:50,Chest press,77
C12059,G4,U480,2025-09-24 06:51:19,Rowing Machine,23
C12060,G7,U452,2025-09-22 13:55:16,Ab Machine,50
C12061,G4,U180,2025-10-21 00:09:37,Stationary Bike,68
C12062,G6,U78,2025-10-15 04:20:20,Lat Pulldown,48
C12063,G7,U43,2025-09-26 17:40:05,Squat Rack,32
C12064,G9,U349,2025-10-10 05:48:38,Treadmill,87
C12065,G3,U321,2025-10-13 09:23:15,Bench Press,38
C12066,G5,U122,2025-10-15 15:03:26,Squat Rack,102
C12067,G4,U207,2025-10-19 21:55:07,Rowing Machine,88
C12068,G5,U332,2025-10-01 00:23:27,Squat Rack,27
C12069,G4,U485,2025-10-06 12:45:26,Stationary Bike,59
C12070,G3,U161,2025-10-18 02:32:23,Bench Press,98
C12071,G2,U460,2025-10-06 12:12:22,Squat Rack,72
C12072,G8,U59,2025-09-23 16:49:42,Treadmill,31
C12073,G4,U14,2025-10-11 14:31:48,Stationary Bike,78
C12074,G7,U215,2025-09-24 23:32:00,Leg Press,91
C12075,G4,U354,2025-10-11 08:01:32,Ab Machine,90
C12076,G3,U374,2025-10-18 19:24:32,Squat Rack,104
C12077,G4,U452,2025-10-10 14:07:47,Weight bench,108
C12078,G3,U44,2025-10-03 22:16:17,Weight bench,90
C12079,G7,U424,2025-10-14 06:10:37,Stationary Bike,52
C12080,G8,U493,2025-09-29 16:57:58,Elliptical,36
C12081,G4,U212,2025-10-14 09:26:07,Shoulder press,30
C12082,G7,U4,2025-09-22 21:08:16,Leg Press,27
C12083,G3,U180,2025-09-22 23:01:36,Weight bench,18
C12084,G2,U307,2025-09-28 12:24:34,Rowing Machine,66
C12085,G9,U205,2025-09-23 17:10:16,Shoulder press,109
C12086,G6,U234,2025-10-01 14:02:11,Treadmill,17
C12087,G5,U390,2025-10-14 15:17:50,Leg Press,82
C12088,G5,U148,2025-09-25 02:44:04,Elliptical,96
C12089,G8,U240,2025-10-01 03:39:21,Weight bench,71
C12090,G8,U282,2025-10-19 11:30:14,Lat Pulldown,95
C12091,G1,U186,2025-09-30 09:59:23,Squat Rack,82
C12092,G2,U449,2025-10-09 01:02:18,Stationary Bike,89
C12093,G5,U88,2025-10-20 02:17:32,Chest press,64
C12094,G1,U266,2025-10-20 15:57:24,Ab Machine,101
C12095,G9,U420,2025-10-04 05:49:19,Treadmill,104
C12096,G9,U478,2025-09-28 19:36:04,Squat Rack,86
C12097,G7,U123,2025-10-13 11:18:45,Squat Rack,62
C12098,G8,U320,2025-10-21 06:04:14,Bench Press,30
C12099,G7,U227,2025-10-18 10:46:29,Lat Pulldown,99
C12100,G5,U364,2025-10-06 17:05:36,Weight bench,48
C12101,G2,U271,2025-10-13 22:45:14,Weight bench,120
C12102,G3,U254,2025-09-30 03:08:53,Stationary Bike,89
C12103,G8,U3,2025-10-05 01:13:54,Chest press,95
C12104,G5,U369,2025-10-08 04:25:37,Squat Rack,97
C12105,G3,U39,2025-10-01 03:41:34,Lat Pulldown,51
C12106,G7,U493,2025-10-11 21:21:24,Bench Press,56
C12107,G1,U108,2025-10-14 16:48:25,Treadmill,102
C12108,G9,U408,2025-10-15 13:41:33,Squat Rack,116
C12109,G6,U460,2025-10-05 14:40:53,Weight bench,93
C12110,G8,U462,2025-10-13 02:48:30,Treadmill,115
C12111,G8,U324,2025-09-28 13:44:02,Rowing Machine,56
C12112,G8,U178,2025-10-15 14:11:08,Chest press,116
C12113,G9,U180,2025-10-05 03:26:02,Bench Press,59
C12114,G1,U322,2025-10-20 20:18:38,Treadmill,84
C12115,G7,U70,2025-10-08 11:53:10,Elliptical,38
C12116,G5,U152,2025-10-10 09:23:41,Rowing Machine,104
C12117,G9,U188,2025-10-11 14:41:23,Bench Press,40
C12118,G6,U464,2025-10-08 12:00:54,Chest press,93
C12119,G2,U290,2025-09-22 22:42:41,Stationary Bike,43
C12120,G8,U411,2025-09-28 14:43:36,Elliptical,67
C12121,G7,U129,2025-10-06 09:32:06,Ab Machine,93
C12122,G8,U155,2025-09-28 13:39:09,Lat Pulldown,59
C12123,G5,U374,2025-09-23 23:01:17,Weight bench,75
C12124,G7,U53,2025-10-16 13:37:48,Stationary Bike,41
C12125,G2,U350,2025-09-26 03:23:37,Lat Pulldown,59
C12126,G3,U215,2025-10-19 13:34:17,Shoulder press,113
C12127,G5,U449,2025-10-01 12:58:55,Treadmill,18
C12128,G6,U330,2025-10-01 08:22:35,Chest press,28
C12129,G1,U334,2025-10-07 23:15:32,Lat Pulldown,71
C12130,G5,U452,2025-10-17 09:26:27,Elliptical,117
C12131,G9,U270,2025-10-10 13:37:30,Stationary Bike,24
C12132,G4,U103,2025-10-09 19:22:12,Elliptical,43
C12133,G3,U383,2025-10-16 05:13:46,Lat Pulldown,15
C12134,G5,U50,2025-10-08 19:03:15,Squat Rack,109
C12135,G7,U430,2025-10-21 17:18:20,Bench Press,37
C12136,G7,U383,2025-10-08 17:16:36,Treadmill,105
C12137,G4,U217,2025-10-17 21:51:06,Rowing Machine,19
C12138,G9,U136,2025-10-05 17:36:04,Chest press,117
C12139,G7,U434,2025-10-11 18:12:48,Rowing Machine,69
C12140,G4,U227,2025-10-07 17:25:44,Lat Pulldown,117
C12141,G6,U261,2025-09-26 16:34:05,Rowing Machine,67
C12142,G5,U220,2025-09-27 13:31:57,Bench Press,22
C12143,G7,U60,2025-10-08 05:02:35,Weight bench,101
C12144,G9,U441,2025-10-11 01:44:42,Elliptical,64
C12145,G1,U227,2025-10-20 01:20:41,Squat Rack,55
C12146,G4,U99,2025-09-26 04:23:11,Lat Pulldown,32
C12147,G2,U263,2025-10-07 04:30:31,Lat Pulldown,117
C12148,G8,U70,2025-10-21 21:26:43,Elliptical,61
C12149,G3,U387,2025-10-12 19:52:21,Shoulder press,51
C12150,G3,U329,2025-10-21 00:39:52,Squat Rack,38
C12151,G3,U448,2025-10-06 14:32:04,Ab Machine,41
C12152,G8,U22,2025-10-15 19:55:07,Rowing Machine,75
C12153,G4,U202,2025-09-28 04:59:05,Stationary Bike,31
C12154,G9,U305,2025-10-13 21:23:35,Treadmill,60
C12155,G1,U303,2025-10-11 03:51:23,Squat Rack,30
C12156,G6,U224,2025-09-30 08:41:57,Squat Rack,54
C12157,G2,U71,2025-10-16 03:13:41,Rowing Machine,113
C12158,G1,U127,2025-09-25 14:28:11,Weight bench,24
C12159,G5,U326,2025-10-01 05:13:18,Stationary Bike,46
C12160,G1,U187,2025-10-16 04:23:19,Elliptical,15
C12161,G3,U35,2025-09-24 01:18:40,Elliptical,21
C12162,G3,U263,2025-10-01 23:03:02,Treadmill,31
C12163,G7,U183,2025-10-10 12:08:14,Squat Rack,20
C12164,G5,U120,2025-09-22 22:07:56,Weight bench,74
C12165,G7,U339,2025-10-11 00:52:26,Elliptical,102
C12166,G2,U447,2025-10-03 20:19:24,Treadmill,21
C12167,G8,U60,2025-10-04 22:32:08,Squat Rack,115
C12168,G3,U204,2025-10-05 10:54:32,Squat Rack,20
C12169,G8,U284,2025-09-28 09:47:10,Shoulder press,15
C12170,G4,U332,2025-09-28 15:06:40,Weight bench,53
C12171,G9,U433,2025-09-24 05:43:41,Lat Pulldown,66
C12172,G1,U334,2025-10-14 03:11:41,Lat Pulldown,49
C12173,G4,U358,2025-09-23 15:07:59,Leg Press,111
C12174,G4,U31,2025-10-07 07:36:43,Chest press,118
C12175,G7,U457,2025-10-11 07:08:04,Shoulder press,37
C12176,G5,U400,2025-09-29 21:04:59,Rowing Machine,36
C12177,G4,U66,2025-10-05 19:32:09,Treadmill,19
C12178,G6,U326,2025-10-18 10:57:53,Treadmill,24
C12179,G8,U423,2025-10-11 22:57:46,Leg Press,59
C12180,G4,U114,2025-09-29 23:43:54,Leg Press,94
C12181,G4,U12,2025-10-21 02:58:27,Ab Machine,94
C12182,G7,U339,2025-10-19 05:57:58,Squat Rack,36
C12183,G4,U351,2025-10-10 03:02:59,Bench Press,52
C12184,G5,U215,2025-10-15 15:20:00,Leg Press,45
C12185,G6,U287,2025-10-12 23:36:21,Ab Machine,21
C12186,G4,U117,2025-09-29 20:20:01,Shoulder press,61
C12187,G6,U328,2025-09-23 06:55:34,Treadmill,108
C12188,G4,U448,2025-10-17 12:22:41,Shoulder press,35
C12189,G2,U433,2025-10-02 23:25:45,Stationary Bike,83
C12190,G6,U401,2025-10-12 22:42:10,Chest press,82
C12191,G4,U140,2025-10-09 22:30:21,Weight bench,81
C12192,G6,U107,2025-10-09 13:32:43,Shoulder press,54
C12193,G7,U206,2025-10-07 05:58:18,Rowing Machine,89
C12194,G5,U428,2025-09-27 00:11:19,Weight bench,35
C12195,G2,U110,2025-10-03 00:49:13,Leg Press,102
C12196,G2,U231,2025-10-09 15:24:01,Bench Press,117
C12197,G5,U236,2025-10-06 10:03:47,Stationary Bike,95
C12198,G9,U98,2025-09-29 10:52:58,Weight bench,116
C12199,G6,U237,2025-09-23 04:45:05,Elliptical,58
C12200,G4,U495,2025-10-15 05:46:07,Elliptical,74
C12201,G3,U288,2025-10-16 12:26:47,Squat Rack,89
C12202,G4,U279,2025-10-16 00:41:22,Bench Press,56
C12203,G5,U285,2025-10-03 16:12:45,Bench Press,109
C12204,G1,U196,2025-10-21 15:29:57,Chest press,25
C12205,G9,U393,2025-10-08 18:16:35,Treadmill,114
C12206,G1,U485,2025-10-19 04:51:30,Rowing Machine,99
C12207,G5,U26,2025-10-01 01:15:06,Weight bench,15
C12208,G5,U287,2025-10-21 12:27:31,Elliptical,116
C12209,G4,U221,2025-10-08 18:27:18,Treadmill,42
C12210,G9,U28,2025-10-13 04:42:22,Treadmill,112
C12211,G2,U353,2025-09-28 05:30:33,Rowing Machine,71
C12212,G9,U5,2025-10-01 19:27:17,Treadmill,42
C12213,G7,U410,2025-10-09 09:07:47,Ab Machine,20
C12214,G1,U44,2025-09-24 04:20:59,Shoulder press,85
C12215,G2,U90,2025-10-04 23:25:33,Stationary Bike,27
C12216,G7,U440,2025-10-16 21:53:05,Weight bench,115
C12217,G9,U97,2025-10-14 04:30:44,Shoulder press,114
C12218,G8,U220,2025-10-09 00:50:03,Chest press,73
C12219,G5,U66,2025-09-23 13:20:43,Elliptical,66
C12220,G9,U343,2025-10-03 03:54:28,Weight bench,39
C12221,G6,U188,2025-09-29 14:00:46,Lat Pulldown,55
C12222,G5,U494,2025-09-25 04:06:51,Squat Rack,67
C12223,G9,U151,2025-09-30 04:26:09,Stationary Bike,98
C12224,G2,U462,2025-10-01 02:10:08,Squat Rack,38
C12225,G9,U168,2025-10-10 21:15:27,Ab Machine,53
C12226,G4,U326,2025-10-17 17:27:43,Ab Machine,71
C12227,G4,U136,2025-09-30 08:41:01,Elliptical,42
C12228,G4,U407,2025-09-26 02:46:26,Leg Press,90
C12229,G3,U249,2025-10-19 19:05:17,Lat Pulldown,113
C12230,G1,U25,2025-10-14 01:59:23,Leg Press,80
C12231,G4,U396,2025-09-25 02:44:04,Stationary Bike,74
C12232,G6,U220,2025-10-16 02:46:45,Stationary Bike,17
C12233,G9,U426,2025-10-15 20:50:07,Weight bench,32
C12234,G3,U156,2025-10-21 22:56:58,Ab Machine,98
C12235,G5,U388,2025-10-21 09:15:39,Treadmill,73
C12236,G3,U209,2025-10-06 14:59:00,Shoulder press,51
C12237,G2,U343,2025-10-09 08:58:24,Bench Press,44
C12238,G6,U348,2025-10-19 06:03:33,Bench Press,118
C12239,G3,U16,2025-10-01 03:59:54,Ab Machine,112
C12240,G5,U242,2025-10-16 01:46:59,Shoulder press,113
C12241,G3,U322,2025-10-20 13:19:17,Ab Machine,63
C12242,G6,U221,2025-10-07 07:07:16,Stationary Bike,56
C12243,G5,U182,2025-09-25 04:03:35,Leg Press,90
C12244,G3,U248,2025-10-22 10:51:46,Weight bench,119
C12245,G7,U33,2025-09-23 20:31:53,Leg Press,24
C12246,G7,U454,2025-10-09 05:31:26,Shoulder press,27
C12247,G8,U294,2025-09-25 02:28:52,Squat Rack,48
C12248,G2,U298,2025-10-22 03:42:26,Rowing Machine,55
C12249,G2,U358,2025-09-30 13:37:19,Stationary Bike,22
C12250,G3,U434,2025-10-13 18:32:11,Rowing Machine,32
C12251,G4,U122,2025-10-13 15:00:27,Shoulder press,67
C12252,G6,U69,2025-10-04 22:10:38,Elliptical,86
C12253,G8,U46,2025-10-20 19:25:27,Weight bench,46
C12254,G2,U398,2025-10-09 02:15:52,Bench Press,65
C12255,G8,U319,2025-10-05 09:47:33,Stationary Bike,57
C12256,G4,U190,2025-10-18 15:46:03,Rowing Machine,38
C12257,G8,U219,2025-10-14 05:27:37,Treadmill,90
C12258,G9,U355,2025-10-21 06:08:04,Shoulder press,18
C12259,G3,U195,2025-10-20 13:47:50,Rowing Machine,62
C12260,G5,U244,2025-10-19 18:08:39,Rowing Machine,23
C12261,G8,U378,2025-09-30 19:37:32,Squat Rack,40
C12262,G6,U140,2025-10-06 22:33:19,Rowing Machine,105
C12263,G1,U346,2025-09-30 19:09:13,Squat Rack,30
C12264,G9,U371,2025-09-23 03:49:04,Stationary Bike,52
C12265,G5,U278,2025-10-16 08:40:13,Squat Rack,117
C12266,G9,U98,2025-10-17 16:19:19,Leg Press,27
C12267,G1,U307,2025-09-22 22:50:27,Shoulder press,97
C12268,G2,U35,2025-10-08 00:11:57,Chest press,46
C12269,G6,U156,2025-10-15 21:00:15,Lat Pulldown,43
C12270,G9,U230,2025-10-10 02:23:05,Elliptical,92
C12271,G5,U394,2025-10-04 11:32:39,Treadmill,28
C12272,G2,U487,2025-10-21 10:07:39,Stationary Bike,102
C12273,G9,U107,2025-09-25 04:05:04,Lat Pulldown,70
C12274,G4,U214,2025-10-01 13:17:29,Squat Rack,28
C12275,G1,U352,2025-10-22 03:35:36,Elliptical,41
C12276,G8,U3,2025-09-28 08:30:58,Bench Press,33
C12277,G3,U499,2025-10-12 12:58:20,Rowing Machine,74
C12278,G5,U130,2025-09-28 06:18:40,Chest press,64
C12279,G9,U166,2025-10-16 23:06:55,Treadmill,70
C12280,G4,U195,2025-10-16 06:29:22,Rowing Machine,81
C12281,G3,U260,2025-10-06 22:53:10,Weight bench,93
C12282,G7,U469,2025-10-08 02:40:53,Elliptical,82
C12283,G2,U122,2025-10-22 04:41:18,Treadmill,33
C12284,G9,U12,2025-10-21 08:00:38,Squat Rack,19
C12285,G3,U197,2025-10-02 21:39:21,Leg Press,71
C12286,G5,U346,2025-10-11 05:10:06,Weight bench,88
C12287,G4,U487,2025-10-01 17:24:28,Elliptical,35
C12288,G2,U290,2025-10-13 02:49:32,Lat Pulldown,46
C12289,G7,U425,2025-10-08 10:50:35,Squat Rack,22
C12290,G5,U404,2025-10-08 16:45:37,Weight bench,50
C12291,G1,U181,2025-09-27 14:14:31,Treadmill,102
C12292,G6,U499,2025-10-11 17:21:47,Stationary Bike,17
C12293,G1,U417,2025-10-20 10:19:45,Elliptical,74
C12294,G8,U459,2025-10-10 20:44:35,Leg Press,114
C12295,G4,U43,2025-10-16 18:14:38,Chest press,71
C12296,G6,U43,2025-09-24 19:10:18,Weight bench,101
C12297,G5,U186,2025-10-13 22:14:48,Weight bench,82
C12298,G2,U456,2025-10-14 23:38:07,Leg Press,98
C12299,G4,U304,2025-10-13 03:20:21,Treadmill,67
C12300,G8,U495,2025-10-16 23:28:33,Chest press,118
C12301,G2,U19,2025-09-27 11:37:53,Stationary Bike,27
C12302,G7,U240,2025-10-12 00:36:00,Lat Pulldown,67
C12303,G2,U116,2025-10-07 02:34:32,Treadmill,114
C12304,G4,U14,2025-10-12 10:32:05,Chest press,107
C12305,G9,U30,2025-10-09 05:42:46,Weight bench,94
C12306,G2,U433,2025-10-06 10:14:54,Chest press,87
C12307,G2,U254,2025-10-04 00:12:39,Lat Pulldown,88
C12308,G3,U242,2025-10-05 17:54:27,Weight bench,56
C12309,G7,U343,2025-09-28 04:52:34,Shoulder press,27
C12310,G1,U328,2025-10-15 20:20:22,Bench Press,93
C12311,G1,U479,2025-10-16 23:08:59,Shoulder press,61
C12312,G5,U99,2025-10-21 21:26:11,Leg Press,97
C12313,G5,U461,2025-10-12 21:06:00,Chest press,51
C12314,G1,U312,2025-09-30 13:19:28,Lat Pulldown,91
C12315,G9,U420,2025-09-25 08:10:42,Bench Press,31
C12316,G8,U135,2025-10-18 00:43:49,Stationary Bike,83
C12317,G5,U475,2025-10-18 05:50:41,Squat Rack,40
C12318,G8,U203,2025-09-29 01:50:17,Rowing Machine,46
C12319,G6,U143,2025-10-01 22:58:33,Lat Pulldown,78
C12320,G1,U422,2025-09-29 01:18:57,Treadmill,16
C12321,G9,U107,2025-09-25 08:13:36,Weight bench,108
C12322,G6,U387,2025-10-15 12:29:47,Treadmill,59
C12323,G5,U59,2025-10-02 18:58:44,Ab Machine,23
C12324,G5,U270,2025-10-17 11:46:32,Lat Pulldown,77
C12325,G4,U134,2025-10-10 15:59:48,Bench Press,48
C12326,G6,U385,2025-09-26 21:03:50,Rowing Machine,107
C12327,G9,U4,2025-10-11 17:53:48,Bench Press,105
C12328,G4,U229,2025-09-27 23:54:52,Elliptical,31
C12329,G4,U311,2025-10-03 01:47:48,Chest press,20
C12330,G4,U157,2025-10-22 09:38:49,Stationary Bike,86
C12331,G7,U34,2025-09-30 00:56:31,Lat Pulldown,118
C12332,G1,U143,2025-10-16 16:26:30,Lat Pulldown,53
C12333,G2,U469,2025-10-20 20:33:22,Ab Machine,57
C12334,G4,U332,2025-10-12 20:33:25,Shoulder press,37
C12335,G6,U365,2025-10-16 20:27:26,Lat Pulldown,120
C12336,G3,U100,2025-10-08 18:40:37,Lat Pulldown,21
C12337,G5,U242,2025-09-23 18:58:52,Lat Pulldown,112
C12338,G7,U209,2025-10-22 01:50:39,Chest press,15
C12339,G8,U179,2025-10-06 05:22:04,Leg Press,115
C12340,G6,U424,2025-10-04 12:31:53,Chest press,78
C12341,G9,U212,2025-10-03 19:32:49,Bench Press,106
C12342,G9,U56,2025-10-09 13:40:48,Shoulder press,83
C12343,G9,U264,2025-10-21 11:25:43,Weight bench,67
C12344,G4,U303,2025-10-22 03:02:20,Weight bench,105
C12345,G2,U6,2025-09-25 21:58:03,Elliptical,84
C12346,G6,U364,2025-10-09 17:06:56,Shoulder press,100
C12347,G6,U353,2025-09-25 08:31:28,Rowing Machine,78
C12348,G9,U373,2025-10-14 15:58:55,Rowing Machine,16
C12349,G6,U301,2025-10-15 10:50:12,Squat Rack,76
C12350,G1,U190,2025-10-09 12:08:08,Stationary Bike,40
C12351,G7,U91,2025-10-16 21:06:18,Treadmill,95
C12352,G6,U284,2025-10-08 16:17:18,Elliptical,96
C12353,G5,U35,2025-10-05 03:09:27,Stationary Bike,120
C12354,G1,U246,2025-09-25 16:33:55,Weight bench,119
C12355,G3,U457,2025-10-10 21:54:50,Chest press,77
C12356,G8,U493,2025-10-17 17:54:01,Shoulder press,55
C12357,G5,U93,2025-10-09 11:53:17,Weight bench,120
C12358,G9,U466,2025-10-14 03:24:52,Elliptical,48
C12359,G6,U8,2025-10-21 01:41:35,Stationary Bike,103
C12360,G5,U361,2025-09-25 09:24:44,Ab Machine,82
C12361,G8,U298,2025-10-05 02:09:46,Treadmill,65
C12362,G5,U97,2025-10-21 08:40:00,Lat Pulldown,27
C12363,G3,U450,2025-10-13 01:09:05,Chest press,93
C12364,G3,U313,2025-09-25 19:14:53,Leg Press,28
C12365,G9,U310,2025-10-20 02:55:34,Chest press,76
C12366,G2,U422,2025-10-01 00:10:15,Chest press,104
C12367,G8,U92,2025-10-18 14:34:48,Stationary Bike,58
C12368,G5,U287,2025-10-07 21:52:03,Bench Press,63
C12369,G3,U8,2025-10-02 11:02:33,Shoulder press,26
C12370,G8,U173,2025-10-17 19:28:20,Chest press,40
C12371,G5,U50,2025-10-06 08:10:59,Stationary Bike,45
C12372,G2,U259,2025-10-06 04:50:47,Bench Press,69
C12373,G8,U154,2025-10-20 03:10:03,Rowing Machine,45
C12374,G9,U466,2025-09-23 09:52:12,Chest press,28
C12375,G2,U417,2025-10-21 09:34:30,Treadmill,24
C12376,G1,U335,2025-10-04 23:25:01,Bench Press,63
C12377,G8,U168,2025-10-08 02:04:24,Rowing Machine,56
C12378,G6,U392,2025-10-08 06:12:48,Elliptical,88
C12379,G5,U414,2025-10-03 07:40:38,Treadmill,115
C12380,G1,U177,2025-09-25 04:59:54,Leg Press,75
C12381,G7,U376,2025-10-02 04:59:46,Rowing Machine,52
C12382,G6,U276,2025-10-15 02:46:52,Shoulder press,24
C12383,G9,U359,2025-10-03 03:56:26,Squat Rack,109
C12384,G8,U194,2025-10-11 10:30:21,Lat Pulldown,21
C12385,G5,U429,2025-10-02 21:14:24,Rowing Machine,51
C12386,G7,U327,2025-09-29 18:17:01,Lat Pulldown,39
C12387,G9,U116,2025-10-17 23:36:18,Weight bench,94
C12388,G8,U280,2025-10-02 21:20:59,Bench Press,24
C12389,G3,U366,2025-10-12 15:54:28,Weight bench,106
C12390,G6,U464,2025-10-11 19:06:37,Weight bench,94
C12391,G7,U129,2025-10-19 02:00:39,Leg Press,52
C12392,G9,U262,2025-09-24 05:31:18,Chest press,28
C12393,G1,U412,2025-09-29 03:14:03,Rowing Machine,26
C12394,G3,U348,2025-10-05 19:45:38,Chest press,43
C12395,G4,U188,2025-10-16 01:28:24,Shoulder press,70
C12396,G6,U412,2025-10-16 01:16:22,Stationary Bike,45
C12397,G7,U462,2025-10-09 22:25:05,Rowing Machine,18
C12398,G9,U291,2025-09-28 11:19:13,Ab Machine,102
C12399,G8,U21,2025-10-19 00:00:50,Stationary Bike,44
C12400,G3,U463,2025-09-28 02:06:18,Shoulder press,20
C12401,G1,U341,2025-09-30 11:30:51,Treadmill,53
C12402,G2,U24,2025-10-13 08:31:58,Shoulder press,116
C12403,G8,U97,2025-10-03 12:45:05,Squat Rack,29
C12404,G3,U156,2025-10-05 02:17:04,Lat Pulldown,94
C12405,G1,U438,2025-10-05 11:03:01,Lat Pulldown,108
C12406,G5,U379,2025-10-13 02:19:06,Ab Machine,67
C12407,G6,U4,2025-10-03 15:12:00,Leg Press,111
C12408,G1,U39,2025-09-27 19:04:39,Lat Pulldown,69
C12409,G3,U352,2025-09-26 21:13:47,Shoulder press,100
C12410,G6,U440,2025-10-20 19:20:50,Treadmill,27
C12411,G8,U9,2025-10-06 00:43:10,Treadmill,79
C12412,G7,U435,2025-10-18 02:12:09,Weight bench,48
C12413,G4,U482,2025-09-25 14:27:11,Treadmill,88
C12414,G3,U491,2025-09-30 08:35:57,Ab Machine,83
C12415,G3,U484,2025-09-24 03:18:06,Stationary Bike,24
C12416,G8,U415,2025-10-06 02:17:03,Stationary Bike,53
C12417,G7,U348,2025-09-30 11:26:53,Chest press,64
C12418,G1,U423,2025-10-21 07:42:43,Ab Machine,104
C12419,G8,U341,2025-10-11 20:49:22,Bench Press,56
C12420,G3,U471,2025-10-01 11:03:13,Rowing Machine,75
C12421,G1,U128,2025-10-17 00:43:26,Leg Press,22
C12422,G3,U278,2025-10-01 08:00:11,Rowing Machine,19
C12423,G6,U458,2025-10-11 23:09:16,Chest press,85
C12424,G7,U88,2025-09-26 21:37:45,Leg Press,25
C12425,G9,U462,2025-09-27 15:40:10,Weight bench,115
C12426,G6,U406,2025-10-21 04:27:43,Shoulder press,97
C12427,G9,U173,2025-10-08 04:25:42,Lat Pulldown,56
C12428,G1,U494,2025-10-07 19:46:00,Stationary Bike,36
C12429,G4,U124,2025-09-27 18:47:17,Lat Pulldown,113
C12430,G6,U372,2025-10-21 14:11:38,Lat Pulldown,59
C12431,G7,U352,2025-10-14 19:43:33,Shoulder press,22
C12432,G7,U192,2025-09-30 08:58:28,Weight bench,115
